account_id,role,creation_day
CUST:31579,customer,267
CUST:31580,customer,267
CUST:31581,customer,267
CUST:31582,customer,268
CUST:31583,customer,268
CUST:31584,customer,268
CUST:31585,customer,268
CUST:31586,customer,268
CUST:31587,customer,268
CUST:31588,customer,268
CUST:31589,customer,268
CUST:31590,customer,268
CUST:31591,customer,268
CUST:31592,customer,268
CUST:31593,customer,268
CUST:31594,customer,268
CUST:31595,customer,268
CUST:31596,customer,268
CUST:31597,customer,268
CUST:31598,customer,268
CUST:31599,customer,268
CUST:31600,customer,268
CUST:31601,customer,268
CUST:31602,customer,268
CUST:31603,customer,268
CUST:31604,customer,268
CUST:31605,customer,268
CUST:31606,customer,268
CUST:31607,customer,269
CUST:31608,customer,269
CUST:31609,customer,269
CUST:31610,customer,269
CUST:31611,customer,269
CUST:31612,customer,269
CUST:31613,customer,269
CUST:31614,customer,269
CUST:31615,customer,269
CUST:31616,customer,269
CUST:31617,customer,269
CUST:31618,customer,269
CUST:31619,customer,269
CUST:31620,customer,269
CUST:31621,customer,269
CUST:31622,customer,269
CUST:31623,customer,269
CUST:31624,customer,269
CUST:31625,customer,269
CUST:31626,customer,269
CUST:31627,customer,269
CUST:31628,customer,269
CUST:31629,customer,269
CUST:31630,customer,269
CUST:31631,customer,269
CUST:31632,customer,269
CUST:31633,customer,269
CUST:31634,customer,269
CUST:31635,customer,269
CUST:31636,customer,270
CUST:31637,customer,270
CUST:31638,customer,270
CUST:31639,customer,270
CUST:31640,customer,270
CUST:31641,customer,270
CUST:31642,customer,270
CUST:31643,customer,270
CUST:31644,customer,270
CUST:31645,customer,270
CUST:31646,customer,270
CUST:31647,customer,270
CUST:31648,customer,270
CUST:31649,customer,270
CUST:31650,customer,270
CUST:31651,customer,270
CUST:31652,customer,270
CUST:31653,customer,270
CUST:31654,customer,270
CUST:31655,customer,270
CUST:31656,customer,270
CUST:31657,customer,270
CUST:31658,customer,270
CUST:31659,customer,270
CUST:31660,customer,270
CUST:31661,customer,270
CUST:31662,customer,270
CUST:31663,customer,271
CUST:31664,customer,271
CUST:31665,customer,271
CUST:31666,customer,271
CUST:31667,customer,271
CUST:31668,customer,271
CUST:31669,customer,271
CUST:31670,customer,271
CUST:31671,customer,271
CUST:31672,customer,271
CUST:31673,customer,271
CUST:31674,customer,271
CUST:31675,customer,271
CUST:31676,customer,271
CUST:31677,customer,271
CUST:31678,customer,271
CUST:31679,customer,271
CUST:31680,customer,271
CUST:31681,customer,271
CUST:31682,customer,271
CUST:31683,customer,271
CUST:31684,customer,271
CUST:31685,customer,271
CUST:31686,customer,271
CUST:31687,customer,271
CUST:31688,customer,271
CUST:31689,customer,271
CUST:31690,customer,271
CUST:31691,customer,271
CUST:31692,customer,271
CUST:31693,customer,271
CUST:31694,customer,271
CUST:31695,customer,271
CUST:31696,customer,271
CUST:31697,customer,271
CUST:31698,customer,271
CUST:31699,customer,271
CUST:31700,customer,271
CUST:31701,customer,271
CUST:31702,customer,271
CUST:31703,customer,272
CUST:31704,customer,272
CUST:31705,customer,272
CUST:31706,customer,272
CUST:31707,customer,272
CUST:31708,customer,272
CUST:31709,customer,272
CUST:31710,customer,272
CUST:31711,customer,272
CUST:31712,customer,272
CUST:31713,customer,272
CUST:31714,customer,272
CUST:31715,customer,272
CUST:31716,customer,272
CUST:31717,customer,272
CUST:31718,customer,272
CUST:31719,customer,272
CUST:31720,customer,272
CUST:31721,customer,272
CUST:31722,customer,272
CUST:31723,customer,272
CUST:31724,customer,272
CUST:31725,customer,272
CUST:31726,customer,272
CUST:31727,customer,272
CUST:31728,customer,272
CUST:31729,customer,272
CUST:31730,customer,272
CUST:31731,customer,272
CUST:31732,customer,272
CUST:31733,customer,272
CUST:31734,customer,272
CUST:31735,customer,273
CUST:31736,customer,273
CUST:31737,customer,273
CUST:31738,customer,273
CUST:31739,customer,273
CUST:31740,customer,273
CUST:31741,customer,273
CUST:31742,customer,273
CUST:31743,customer,273
CUST:31744,customer,273
CUST:31745,customer,273
CUST:31746,customer,273
CUST:31747,customer,273
CUST:31748,customer,273
CUST:31749,customer,273
CUST:31750,customer,273
CUST:31751,customer,273
CUST:31752,customer,273
CUST:31753,customer,273
CUST:31754,customer,273
CUST:31755,customer,273
CUST:31756,customer,273
CUST:31757,customer,273
CUST:31758,customer,273
CUST:31759,customer,273
CUST:31760,customer,273
CUST:31761,customer,273
CUST:31762,customer,274
CUST:31763,customer,274
CUST:31764,customer,274
CUST:31765,customer,274
CUST:31766,customer,274
CUST:31767,customer,274
CUST:31768,customer,274
CUST:31769,customer,274
CUST:31770,customer,274
CUST:31771,customer,274
CUST:31772,customer,274
CUST:31773,customer,274
CUST:31774,customer,274
CUST:31775,customer,274
CUST:31776,customer,274
CUST:31777,customer,274
CUST:31778,customer,274
CUST:31779,customer,274
CUST:31780,customer,274
CUST:31781,customer,274
CUST:31782,customer,274
CUST:31783,customer,274
CUST:31784,customer,274
CUST:31785,customer,274
CUST:31786,customer,274
CUST:31787,customer,274
CUST:31788,customer,274
CUST:31789,customer,274
CUST:31790,customer,274
CUST:31791,customer,274
CUST:31792,customer,274
CUST:31793,customer,275
CUST:31794,customer,275
CUST:31795,customer,275
CUST:31796,customer,275
CUST:31797,customer,275
CUST:31798,customer,275
CUST:31799,customer,275
CUST:31800,customer,275
CUST:31801,customer,275
CUST:31802,customer,275
CUST:31803,customer,275
CUST:31804,customer,275
CUST:31805,customer,275
CUST:31806,customer,275
CUST:31807,customer,275
CUST:31808,customer,275
CUST:31809,customer,275
CUST:31810,customer,275
CUST:31811,customer,275
CUST:31812,customer,275
CUST:31813,customer,275
CUST:31814,customer,276
CUST:31815,customer,276
CUST:31816,customer,276
CUST:31817,customer,276
CUST:31818,customer,276
CUST:31819,customer,276
CUST:31820,customer,276
CUST:31821,customer,276
CUST:31822,customer,276
CUST:31823,customer,276
CUST:31824,customer,276
CUST:31825,customer,276
CUST:31826,customer,276
CUST:31827,customer,276
CUST:31828,customer,276
CUST:31829,customer,276
CUST:31830,customer,276
CUST:31831,customer,276
CUST:31832,customer,276
CUST:31833,customer,276
CUST:31834,customer,276
CUST:31835,customer,276
CUST:31836,customer,276
CUST:31837,customer,276
CUST:31838,customer,276
CUST:31839,customer,276
CUST:31840,customer,276
CUST:31841,customer,276
CUST:31842,customer,276
CUST:31843,customer,276
CUST:31844,customer,276
CUST:31845,customer,276
CUST:31846,customer,276
CUST:31847,customer,276
CUST:31848,customer,276
CUST:31849,customer,277
CUST:31850,customer,277
CUST:31851,customer,277
CUST:31852,customer,277
CUST:31853,customer,277
CUST:31854,customer,277
CUST:31855,customer,277
CUST:31856,customer,277
CUST:31857,customer,277
CUST:31858,customer,277
CUST:31859,customer,277
CUST:31860,customer,277
CUST:31861,customer,277
CUST:31862,customer,277
CUST:31863,customer,277
CUST:31864,customer,277
CUST:31865,customer,277
CUST:31866,customer,277
CUST:31867,customer,277
CUST:31868,customer,277
CUST:31869,customer,277
CUST:31870,customer,277
CUST:31871,customer,277
CUST:31872,customer,277
CUST:31873,customer,278
CUST:31874,customer,278
CUST:31875,customer,278
CUST:31876,customer,278
CUST:31877,customer,278
CUST:31878,customer,278
CUST:31879,customer,278
CUST:31880,customer,278
CUST:31881,customer,278
CUST:31882,customer,278
CUST:31883,customer,278
CUST:31884,customer,278
CUST:31885,customer,278
CUST:31886,customer,278
CUST:31887,customer,278
CUST:31888,customer,278
CUST:31889,customer,278
CUST:31890,customer,278
CUST:31891,customer,278
CUST:31892,customer,278
CUST:31893,customer,278
CUST:31894,customer,278
CUST:31895,customer,278
CUST:31896,customer,278
CUST:31897,customer,278
CUST:31898,customer,278
CUST:31899,customer,278
CUST:31900,customer,278
CUST:31901,customer,278
CUST:31902,customer,278
CUST:31903,customer,278
CUST:31904,customer,278
CUST:31905,customer,278
CUST:31906,customer,278
CUST:31907,customer,278
CUST:31908,customer,279
CUST:31909,customer,279
CUST:31910,customer,279
CUST:31911,customer,279
CUST:31912,customer,279
CUST:31913,customer,279
CUST:31914,customer,279
CUST:31915,customer,279
CUST:31916,customer,279
CUST:31917,customer,279
CUST:31918,customer,279
CUST:31919,customer,279
CUST:31920,customer,279
CUST:31921,customer,279
CUST:31922,customer,279
CUST:31923,customer,279
CUST:31924,customer,279
CUST:31925,customer,279
CUST:31926,customer,279
CUST:31927,customer,279
CUST:31928,customer,279
CUST:31929,customer,279
CUST:31930,customer,279
CUST:31931,customer,279
CUST:31932,customer,280
CUST:31933,customer,280
CUST:31934,customer,280
CUST:31935,customer,280
CUST:31936,customer,280
CUST:31937,customer,280
CUST:31938,customer,280
CUST:31939,customer,280
CUST:31940,customer,280
CUST:31941,customer,280
CUST:31942,customer,280
CUST:31943,customer,280
CUST:31944,customer,280
CUST:31945,customer,280
CUST:31946,customer,280
CUST:31947,customer,280
CUST:31948,customer,280
CUST:31949,customer,280
CUST:31950,customer,280
CUST:31951,customer,280
CUST:31952,customer,280
CUST:31953,customer,280
CUST:31954,customer,280
CUST:31955,customer,280
CUST:31956,customer,280
CUST:31957,customer,280
CUST:31958,customer,280
CUST:31959,customer,280
CUST:31960,customer,281
CUST:31961,customer,281
CUST:31962,customer,281
CUST:31963,customer,281
CUST:31964,customer,281
CUST:31965,customer,281
CUST:31966,customer,281
CUST:31967,customer,281
CUST:31968,customer,281
CUST:31969,customer,281
CUST:31970,customer,281
CUST:31971,customer,281
CUST:31972,customer,281
CUST:31973,customer,281
CUST:31974,customer,281
CUST:31975,customer,281
CUST:31976,customer,281
CUST:31977,customer,281
CUST:31978,customer,281
CUST:31979,customer,281
CUST:31980,customer,281
CUST:31981,customer,281
CUST:31982,customer,281
CUST:31983,customer,281
CUST:31984,customer,281
CUST:31985,customer,281
CUST:31986,customer,282
CUST:31987,customer,282
CUST:31988,customer,282
CUST:31989,customer,282
CUST:31990,customer,282
CUST:31991,customer,282
CUST:31992,customer,282
CUST:31993,customer,282
CUST:31994,customer,282
CUST:31995,customer,282
CUST:31996,customer,282
CUST:31997,customer,282
CUST:31998,customer,282
CUST:31999,customer,282
CUST:32000,customer,282
CUST:32001,customer,282
CUST:32002,customer,282
CUST:32003,customer,282
CUST:32004,customer,282
CUST:32005,customer,282
CUST:32006,customer,282
CUST:32007,customer,282
CUST:32008,customer,282
CUST:32009,customer,282
CUST:32010,customer,282
CUST:32011,customer,282
CUST:32012,customer,282
CUST:32013,customer,282
CUST:32014,customer,282
CUST:32015,customer,282
CUST:32016,customer,283
CUST:32017,customer,283
CUST:32018,customer,283
CUST:32019,customer,283
CUST:32020,customer,283
CUST:32021,customer,283
CUST:32022,customer,283
CUST:32023,customer,283
CUST:32024,customer,283
CUST:32025,customer,283
CUST:32026,customer,283
CUST:32027,customer,283
CUST:32028,customer,283
CUST:32029,customer,283
CUST:32030,customer,283
CUST:32031,customer,283
CUST:32032,customer,283
CUST:32033,customer,283
CUST:32034,customer,283
CUST:32035,customer,283
CUST:32036,customer,283
CUST:32037,customer,283
CUST:32038,customer,283
CUST:32039,customer,283
CUST:32040,customer,283
CUST:32041,customer,284
CUST:32042,customer,284
CUST:32043,customer,284
CUST:32044,customer,284
CUST:32045,customer,284
CUST:32046,customer,284
CUST:32047,customer,284
CUST:32048,customer,284
CUST:32049,customer,284
CUST:32050,customer,284
CUST:32051,customer,284
CUST:32052,customer,284
CUST:32053,customer,284
CUST:32054,customer,284
CUST:32055,customer,284
CUST:32056,customer,284
CUST:32057,customer,284
CUST:32058,customer,284
CUST:32059,customer,284
CUST:32060,customer,284
CUST:32061,customer,284
CUST:32062,customer,284
CUST:32063,customer,285
CUST:32064,customer,285
CUST:32065,customer,285
CUST:32066,customer,285
CUST:32067,customer,285
CUST:32068,customer,285
CUST:32069,customer,285
CUST:32070,customer,285
CUST:32071,customer,285
CUST:32072,customer,285
CUST:32073,customer,285
CUST:32074,customer,285
CUST:32075,customer,285
CUST:32076,customer,285
CUST:32077,customer,285
CUST:32078,customer,285
CUST:32079,customer,285
CUST:32080,customer,285
CUST:32081,customer,285
CUST:32082,customer,285
CUST:32083,customer,285
CUST:32084,customer,285
CUST:32085,customer,285
CUST:32086,customer,285
CUST:32087,customer,285
CUST:32088,customer,285
CUST:32089,customer,285
CUST:32090,customer,285
CUST:32091,customer,285
CUST:32092,customer,285
CUST:32093,customer,285
CUST:32094,customer,285
CUST:32095,customer,285
CUST:32096,customer,285
CUST:32097,customer,285
CUST:32098,customer,285
CUST:32099,customer,285
CUST:32100,customer,286
CUST:32101,customer,286
CUST:32102,customer,286
CUST:32103,customer,286
CUST:32104,customer,286
CUST:32105,customer,286
CUST:32106,customer,286
CUST:32107,customer,286
CUST:32108,customer,286
CUST:32109,customer,286
CUST:32110,customer,286
CUST:32111,customer,286
CUST:32112,customer,286
CUST:32113,customer,286
CUST:32114,customer,286
CUST:32115,customer,286
CUST:32116,customer,286
CUST:32117,customer,286
CUST:32118,customer,286
CUST:32119,customer,286
CUST:32120,customer,286
CUST:32121,customer,286
CUST:32122,customer,286
CUST:32123,customer,286
CUST:32124,customer,286
CUST:32125,customer,286
CUST:32126,customer,286
CUST:32127,customer,286
CUST:32128,customer,286
CUST:32129,customer,286
CUST:32130,customer,286
CUST:32131,customer,286
CUST:32132,customer,286
CUST:32133,customer,286
CUST:32134,customer,286
CUST:32135,customer,286
CUST:32136,customer,286
CUST:32137,customer,287
CUST:32138,customer,287
CUST:32139,customer,287
CUST:32140,customer,287
CUST:32141,customer,287
CUST:32142,customer,287
CUST:32143,customer,287
CUST:32144,customer,287
CUST:32145,customer,287
CUST:32146,customer,287
CUST:32147,customer,287
CUST:32148,customer,287
CUST:32149,customer,287
CUST:32150,customer,287
CUST:32151,customer,287
CUST:32152,customer,287
CUST:32153,customer,287
CUST:32154,customer,287
CUST:32155,customer,287
CUST:32156,customer,287
CUST:32157,customer,287
CUST:32158,customer,287
CUST:32159,customer,287
CUST:32160,customer,287
CUST:32161,customer,288
CUST:32162,customer,288
CUST:32163,customer,288
CUST:32164,customer,288
CUST:32165,customer,288
CUST:32166,customer,288
CUST:32167,customer,288
CUST:32168,customer,288
CUST:32169,customer,288
CUST:32170,customer,288
CUST:32171,customer,288
CUST:32172,customer,288
CUST:32173,customer,288
CUST:32174,customer,288
CUST:32175,customer,288
CUST:32176,customer,288
CUST:32177,customer,288
CUST:32178,customer,288
CUST:32179,customer,288
CUST:32180,customer,288
CUST:32181,customer,288
CUST:32182,customer,288
CUST:32183,customer,288
CUST:32184,customer,288
CUST:32185,customer,288
CUST:32186,customer,288
CUST:32187,customer,289
CUST:32188,customer,289
CUST:32189,customer,289
CUST:32190,customer,289
CUST:32191,customer,289
CUST:32192,customer,289
CUST:32193,customer,289
CUST:32194,customer,289
CUST:32195,customer,289
CUST:32196,customer,289
CUST:32197,customer,289
CUST:32198,customer,289
CUST:32199,customer,289
CUST:32200,customer,289
CUST:32201,customer,289
CUST:32202,customer,289
CUST:32203,customer,289
CUST:32204,customer,289
CUST:32205,customer,289
CUST:32206,customer,289
CUST:32207,customer,289
CUST:32208,customer,289
CUST:32209,customer,289
CUST:32210,customer,289
CUST:32211,customer,289
CUST:32212,customer,289
CUST:32213,customer,289
CUST:32214,customer,289
CUST:32215,customer,289
CUST:32216,customer,289
CUST:32217,customer,289
CUST:32218,customer,289
CUST:32219,customer,289
CUST:32220,customer,289
CUST:32221,customer,290
CUST:32222,customer,290
CUST:32223,customer,290
CUST:32224,customer,290
CUST:32225,customer,290
CUST:32226,customer,290
CUST:32227,customer,290
CUST:32228,customer,290
CUST:32229,customer,290
CUST:32230,customer,290
CUST:32231,customer,290
CUST:32232,customer,290
CUST:32233,customer,290
CUST:32234,customer,290
CUST:32235,customer,290
CUST:32236,customer,290
CUST:32237,customer,290
CUST:32238,customer,290
CUST:32239,customer,290
CUST:32240,customer,290
CUST:32241,customer,290
CUST:32242,customer,290
CUST:32243,customer,290
CUST:32244,customer,290
CUST:32245,customer,290
CUST:32246,customer,290
CUST:32247,customer,290
CUST:32248,customer,290
CUST:32249,customer,291
CUST:32250,customer,291
CUST:32251,customer,291
CUST:32252,customer,291
CUST:32253,customer,291
CUST:32254,customer,291
CUST:32255,customer,291
CUST:32256,customer,291
CUST:32257,customer,291
CUST:32258,customer,291
CUST:32259,customer,291
CUST:32260,customer,291
CUST:32261,customer,291
CUST:32262,customer,291
CUST:32263,customer,291
CUST:32264,customer,291
CUST:32265,customer,291
CUST:32266,customer,291
CUST:32267,customer,291
CUST:32268,customer,291
CUST:32269,customer,291
CUST:32270,customer,291
CUST:32271,customer,291
CUST:32272,customer,291
CUST:32273,customer,291
CUST:32274,customer,291
CUST:32275,customer,291
CUST:32276,customer,291
CUST:32277,customer,291
CUST:32278,customer,291
CUST:32279,customer,291
CUST:32280,customer,292
CUST:32281,customer,292
CUST:32282,customer,292
CUST:32283,customer,292
CUST:32284,customer,292
CUST:32285,customer,292
CUST:32286,customer,292
CUST:32287,customer,292
CUST:32288,customer,292
CUST:32289,customer,292
CUST:32290,customer,292
CUST:32291,customer,292
CUST:32292,customer,292
CUST:32293,customer,292
CUST:32294,customer,292
CUST:32295,customer,292
CUST:32296,customer,292
CUST:32297,customer,292
CUST:32298,customer,292
CUST:32299,customer,292
CUST:32300,customer,292
CUST:32301,customer,292
CUST:32302,customer,292
CUST:32303,customer,292
CUST:32304,customer,292
CUST:32305,customer,293
CUST:32306,customer,293
CUST:32307,customer,293
CUST:32308,customer,293
CUST:32309,customer,293
CUST:32310,customer,293
CUST:32311,customer,293
CUST:32312,customer,293
CUST:32313,customer,293
CUST:32314,customer,293
CUST:32315,customer,293
CUST:32316,customer,293
CUST:32317,customer,293
CUST:32318,customer,293
CUST:32319,customer,293
CUST:32320,customer,293
CUST:32321,customer,293
CUST:32322,customer,293
CUST:32323,customer,293
CUST:32324,customer,293
CUST:32325,customer,293
CUST:32326,customer,293
CUST:32327,customer,293
CUST:32328,customer,293
CUST:32329,customer,293
CUST:32330,customer,293
CUST:32331,customer,293
CUST:32332,customer,293
CUST:32333,customer,294
CUST:32334,customer,294
CUST:32335,customer,294
CUST:32336,customer,294
CUST:32337,customer,294
CUST:32338,customer,294
CUST:32339,customer,294
CUST:32340,customer,294
CUST:32341,customer,294
CUST:32342,customer,294
CUST:32343,customer,294
CUST:32344,customer,294
CUST:32345,customer,294
CUST:32346,customer,294
CUST:32347,customer,294
CUST:32348,customer,294
CUST:32349,customer,294
CUST:32350,customer,294
CUST:32351,customer,294
CUST:32352,customer,294
CUST:32353,customer,294
CUST:32354,customer,294
CUST:32355,customer,294
CUST:32356,customer,294
CUST:32357,customer,294
CUST:32358,customer,294
CUST:32359,customer,295
CUST:32360,customer,295
CUST:32361,customer,295
CUST:32362,customer,295
CUST:32363,customer,295
CUST:32364,customer,295
CUST:32365,customer,295
CUST:32366,customer,295
CUST:32367,customer,295
CUST:32368,customer,295
CUST:32369,customer,295
CUST:32370,customer,295
CUST:32371,customer,295
CUST:32372,customer,295
CUST:32373,customer,295
CUST:32374,customer,295
CUST:32375,customer,295
CUST:32376,customer,295
CUST:32377,customer,295
CUST:32378,customer,295
CUST:32379,customer,295
CUST:32380,customer,295
CUST:32381,customer,295
CUST:32382,customer,295
CUST:32383,customer,295
CUST:32384,customer,295
CUST:32385,customer,295
CUST:32386,customer,295
CUST:32387,customer,296
CUST:32388,customer,296
CUST:32389,customer,296
CUST:32390,customer,296
CUST:32391,customer,296
CUST:32392,customer,296
CUST:32393,customer,296
CUST:32394,customer,296
CUST:32395,customer,296
CUST:32396,customer,296
CUST:32397,customer,296
CUST:32398,customer,296
CUST:32399,customer,296
CUST:32400,customer,296
CUST:32401,customer,296
CUST:32402,customer,296
CUST:32403,customer,296
CUST:32404,customer,296
CUST:32405,customer,296
CUST:32406,customer,296
CUST:32407,customer,296
CUST:32408,customer,296
CUST:32409,customer,296
CUST:32410,customer,296
CUST:32411,customer,296
CUST:32412,customer,296
CUST:32413,customer,296
CUST:32414,customer,296
CUST:32415,customer,296
CUST:32416,customer,296
CUST:32417,customer,296
CUST:32418,customer,296
CUST:32419,customer,296
CUST:32420,customer,296
CUST:32421,customer,296
CUST:32422,customer,296
CUST:32423,customer,296
CUST:32424,customer,296
CUST:32425,customer,296
CUST:32426,customer,296
CUST:32427,customer,297
CUST:32428,customer,297
CUST:32429,customer,297
CUST:32430,customer,297
CUST:32431,customer,297
CUST:32432,customer,297
CUST:32433,customer,297
CUST:32434,customer,297
CUST:32435,customer,297
CUST:32436,customer,297
CUST:32437,customer,297
CUST:32438,customer,297
CUST:32439,customer,297
CUST:32440,customer,297
CUST:32441,customer,297
CUST:32442,customer,297
CUST:32443,customer,297
CUST:32444,customer,297
CUST:32445,customer,297
CUST:32446,customer,297
CUST:32447,customer,297
CUST:32448,customer,297
CUST:32449,customer,298
CUST:32450,customer,298
CUST:32451,customer,298
CUST:32452,customer,298
CUST:32453,customer,298
CUST:32454,customer,298
CUST:32455,customer,298
CUST:32456,customer,298
CUST:32457,customer,298
CUST:32458,customer,298
CUST:32459,customer,298
CUST:32460,customer,298
CUST:32461,customer,298
CUST:32462,customer,298
CUST:32463,customer,299
CUST:32464,customer,299
CUST:32465,customer,299
CUST:32466,customer,299
CUST:32467,customer,299
CUST:32468,customer,299
CUST:32469,customer,299
CUST:32470,customer,299
CUST:32471,customer,299
CUST:32472,customer,299
CUST:32473,customer,299
CUST:32474,customer,299
CUST:32475,customer,299
CUST:32476,customer,299
CUST:32477,customer,299
CUST:32478,customer,299
CUST:32479,customer,299
CUST:32480,customer,299
CUST:32481,customer,299
CUST:32482,customer,299
CUST:32483,customer,299
CUST:32484,customer,299
CUST:32485,customer,299
CUST:32486,customer,299
CUST:32487,customer,299
CUST:32488,customer,300
CUST:32489,customer,300
CUST:32490,customer,300
CUST:32491,customer,300
CUST:32492,customer,300
CUST:32493,customer,300
CUST:32494,customer,300
CUST:32495,customer,300
CUST:32496,customer,300
CUST:32497,customer,300
CUST:32498,customer,300
CUST:32499,customer,300
CUST:32500,customer,300
CUST:32501,customer,300
CUST:32502,customer,300
CUST:32503,customer,300
CUST:32504,customer,300
CUST:32505,customer,300
CUST:32506,customer,300
CUST:32507,customer,300
CUST:32508,customer,300
CUST:32509,customer,300
CUST:32510,customer,300
CUST:32511,customer,301
CUST:32512,customer,301
CUST:32513,customer,301
CUST:32514,customer,301
CUST:32515,customer,301
CUST:32516,customer,301
CUST:32517,customer,301
CUST:32518,customer,301
CUST:32519,customer,301
CUST:32520,customer,301
CUST:32521,customer,301
CUST:32522,customer,301
CUST:32523,customer,301
CUST:32524,customer,301
CUST:32525,customer,301
CUST:32526,customer,301
CUST:32527,customer,301
CUST:32528,customer,301
CUST:32529,customer,301
CUST:32530,customer,301
CUST:32531,customer,301
CUST:32532,customer,301
CUST:32533,customer,301
CUST:32534,customer,301
CUST:32535,customer,301
CUST:32536,customer,301
CUST:32537,customer,301
CUST:32538,customer,301
CUST:32539,customer,301
CUST:32540,customer,301
CUST:32541,customer,302
CUST:32542,customer,302
CUST:32543,customer,302
CUST:32544,customer,302
CUST:32545,customer,302
CUST:32546,customer,302
CUST:32547,customer,302
CUST:32548,customer,302
CUST:32549,customer,302
CUST:32550,customer,302
CUST:32551,customer,302
CUST:32552,customer,302
CUST:32553,customer,302
CUST:32554,customer,302
CUST:32555,customer,302
CUST:32556,customer,302
CUST:32557,customer,302
CUST:32558,customer,302
CUST:32559,customer,302
CUST:32560,customer,302
CUST:32561,customer,302
CUST:32562,customer,302
CUST:32563,customer,302
CUST:32564,customer,302
CUST:32565,customer,302
CUST:32566,customer,303
CUST:32567,customer,303
CUST:32568,customer,303
CUST:32569,customer,303
CUST:32570,customer,303
CUST:32571,customer,303
CUST:32572,customer,303
CUST:32573,customer,303
CUST:32574,customer,303
CUST:32575,customer,303
CUST:32576,customer,303
CUST:32577,customer,303
CUST:32578,customer,303
CUST:32579,customer,303
CUST:32580,customer,303
CUST:32581,customer,303
CUST:32582,customer,303
CUST:32583,customer,303
CUST:32584,customer,303
CUST:32585,customer,303
CUST:32586,customer,303
CUST:32587,customer,303
CUST:32588,customer,303
CUST:32589,customer,303
CUST:32590,customer,303
CUST:32591,customer,303
CUST:32592,customer,303
CUST:32593,customer,303
CUST:32594,customer,303
CUST:32595,customer,303
CUST:32596,customer,303
CUST:32597,customer,303
CUST:32598,customer,303
CUST:32599,customer,303
CUST:32600,customer,303
CUST:32601,customer,303
CUST:32602,customer,304
CUST:32603,customer,304
CUST:32604,customer,304
CUST:32605,customer,304
CUST:32606,customer,304
CUST:32607,customer,304
CUST:32608,customer,304
CUST:32609,customer,304
CUST:32610,customer,304
CUST:32611,customer,304
CUST:32612,customer,304
CUST:32613,customer,304
CUST:32614,customer,304
CUST:32615,customer,304
CUST:32616,customer,304
CUST:32617,customer,304
CUST:32618,customer,304
CUST:32619,customer,304
CUST:32620,customer,304
CUST:32621,customer,304
CUST:32622,customer,304
CUST:32623,customer,304
CUST:32624,customer,304
CUST:32625,customer,304
CUST:32626,customer,305
CUST:32627,customer,305
CUST:32628,customer,305
CUST:32629,customer,305
CUST:32630,customer,305
CUST:32631,customer,305
CUST:32632,customer,305
CUST:32633,customer,305
CUST:32634,customer,305
CUST:32635,customer,305
CUST:32636,customer,305
CUST:32637,customer,305
CUST:32638,customer,305
CUST:32639,customer,305
CUST:32640,customer,305
CUST:32641,customer,305
CUST:32642,customer,305
CUST:32643,customer,305
CUST:32644,customer,305
CUST:32645,customer,305
CUST:32646,customer,305
CUST:32647,customer,305
CUST:32648,customer,305
CUST:32649,customer,305
CUST:32650,customer,305
CUST:32651,customer,305
CUST:32652,customer,305
CUST:32653,customer,305
CUST:32654,customer,305
CUST:32655,customer,306
CUST:32656,customer,306
CUST:32657,customer,306
CUST:32658,customer,306
CUST:32659,customer,306
CUST:32660,customer,306
CUST:32661,customer,306
CUST:32662,customer,306
CUST:32663,customer,306
CUST:32664,customer,306
CUST:32665,customer,306
CUST:32666,customer,306
CUST:32667,customer,306
CUST:32668,customer,306
CUST:32669,customer,306
CUST:32670,customer,306
CUST:32671,customer,306
CUST:32672,customer,306
CUST:32673,customer,306
CUST:32674,customer,306
CUST:32675,customer,306
CUST:32676,customer,306
CUST:32677,customer,306
CUST:32678,customer,306
CUST:32679,customer,306
CUST:32680,customer,306
CUST:32681,customer,306
CUST:32682,customer,306
CUST:32683,customer,306
CUST:32684,customer,306
CUST:32685,customer,306
CUST:32686,customer,306
CUST:32687,customer,306
CUST:32688,customer,306
CUST:32689,customer,306
CUST:32690,customer,307
CUST:32691,customer,307
CUST:32692,customer,307
CUST:32693,customer,307
CUST:32694,customer,307
CUST:32695,customer,307
CUST:32696,customer,307
CUST:32697,customer,307
CUST:32698,customer,307
CUST:32699,customer,307
CUST:32700,customer,307
CUST:32701,customer,307
CUST:32702,customer,307
CUST:32703,customer,307
CUST:32704,customer,307
CUST:32705,customer,307
CUST:32706,customer,307
CUST:32707,customer,307
CUST:32708,customer,307
CUST:32709,customer,307
CUST:32710,customer,307
CUST:32711,customer,307
CUST:32712,customer,307
CUST:32713,customer,307
CUST:32714,customer,307
CUST:32715,customer,307
CUST:32716,customer,307
CUST:32717,customer,307
CUST:32718,customer,307
CUST:32719,customer,307
CUST:32720,customer,307
CUST:32721,customer,307
CUST:32722,customer,308
CUST:32723,customer,308
CUST:32724,customer,308
CUST:32725,customer,308
CUST:32726,customer,308
CUST:32727,customer,308
CUST:32728,customer,308
CUST:32729,customer,308
CUST:32730,customer,308
CUST:32731,customer,308
CUST:32732,customer,308
CUST:32733,customer,308
CUST:32734,customer,308
CUST:32735,customer,308
CUST:32736,customer,308
CUST:32737,customer,308
CUST:32738,customer,308
CUST:32739,customer,308
CUST:32740,customer,308
CUST:32741,customer,308
CUST:32742,customer,308
CUST:32743,customer,308
