transaction_id,in_cycle,cycle_length,in_cycle_ge3,cycle_amount_ratio,cycle_time_span,fan_in,fan_out,dest_in_degree,src_out_degree,lap_in_recur,lap_in_payers,lap_out_recur,lap_out_payees
normal_2:4900002022:1,0,0,0,,,1870,0,4800,0,2,2,0,0
normal_2:4900002022:2,0,0,0,,,1726,1,4646,1,2,2,1,1
normal_2:90002381:1,0,0,0,,,3917,0,4470,0,0,0,0,0
normal_2:90002381:2,0,0,0,,,2381,1,4614,1,4,4,0,0
normal_2:90002381:3,0,0,0,,,2382,2,4615,2,3,3,0,0
normal_2:4900002023:1,0,0,0,,,1871,0,4801,0,0,0,0,0
normal_2:4900002023:2,0,0,0,,,1727,1,4647,1,0,0,1,1
normal_2:4900002023:3,0,0,0,,,1872,2,4802,2,0,0,0,0
normal_2:4900002023:4,0,0,0,,,1728,2,4648,3,0,0,1,1
normal_2:4900002023:5,0,0,0,,,1872,2,4803,4,0,0,0,0
normal_2:4900002023:6,0,0,0,,,1728,2,4649,5,0,0,1,1
normal_2:90002382:1,0,0,0,,,3918,0,4471,0,0,0,0,0
normal_2:90002382:2,0,0,0,,,2382,1,4616,1,2,2,1,1
normal_2:90002383:1,0,0,0,,,3919,0,4472,0,1,1,0,0
normal_2:90002383:2,0,0,0,,,2383,1,4617,1,2,2,0,0
normal_2:90002383:3,0,0,0,,,2384,2,4618,2,1,1,0,0
normal_2:90002384:1,0,0,0,,,3920,0,4473,0,1,1,0,0
normal_2:90002384:2,0,0,0,,,2384,1,4619,1,1,1,1,1
normal_2:4900002024:1,0,0,0,,,1872,0,4804,0,0,0,0,0
normal_2:4900002024:2,0,0,0,,,1728,1,4650,1,0,0,1,1
normal_2:4900002024:3,0,0,0,,,1873,2,4805,2,0,0,0,0
normal_2:4900002024:4,0,0,0,,,1729,2,4651,3,0,0,1,1
normal_2:4900002024:5,0,0,0,,,1873,2,4806,4,2,2,0,0
normal_2:4900002024:6,0,0,0,,,1729,2,4652,5,2,2,1,1
normal_2:90002385:1,0,0,0,,,3921,0,4474,0,1,1,0,0
normal_2:90002385:2,0,0,0,,,2385,1,4620,1,0,0,1,1
normal_2:90002386:1,0,0,0,,,3922,0,4475,0,2,2,0,0
normal_2:90002386:2,0,0,0,,,2386,1,4621,1,1,1,0,0
normal_2:90002386:3,0,0,0,,,2387,2,4622,2,2,2,0,0
normal_2:1400001536:1,0,0,0,,,1876,0,2429,0,0,0,0,0
normal_2:1400001536:2,0,0,0,,,3923,1,4476,1,0,0,1,1
normal_2:1400001536:3,0,0,0,,,1877,2,2430,2,1,1,0,0
normal_2:1400001536:4,0,0,0,,,3924,2,4477,3,1,1,1,1
normal_2:1400001537:1,0,0,0,,,1877,0,2431,0,0,0,0,0
normal_2:1400001537:2,0,0,0,,,3924,1,4478,1,0,0,1,1
normal_2:1400001537:3,0,0,0,,,1878,2,2432,2,1,1,0,0
normal_2:1400001537:4,0,0,0,,,3925,2,4479,3,1,1,1,1
normal_2:1400001538:1,0,0,0,,,1878,0,2433,0,0,0,0,0
normal_2:1400001538:2,0,0,0,,,3925,1,4480,1,0,0,1,1
normal_2:1400001539:1,0,0,0,,,1879,0,2434,0,0,0,0,0
normal_2:1400001539:2,0,0,0,,,3926,1,4481,1,0,0,1,1
normal_2:1400001539:3,0,0,0,,,1880,2,2435,2,0,0,0,0
normal_2:1400001539:4,0,0,0,,,3927,2,4482,3,1,1,1,1
normal_2:1400001540:1,0,0,0,,,1880,0,2436,0,1,1,0,0
normal_2:1400001540:2,0,0,0,,,3927,1,4483,1,1,1,1,1
normal_2:1400001541:1,0,0,0,,,1881,0,2437,0,1,1,0,0
normal_2:1400001541:2,0,0,0,,,3928,1,4484,1,1,1,1,1
normal_2:1400001541:3,0,0,0,,,1882,2,2438,2,0,0,0,0
normal_2:1400001541:4,0,0,0,,,3929,2,4485,3,2,2,1,1
normal_2:1400001542:1,0,0,0,,,1882,0,2439,0,0,0,0,0
normal_2:1400001542:2,0,0,0,,,3929,1,4486,1,0,0,1,1
normal_2:1400001543:1,0,0,0,,,1883,0,2440,0,0,0,0,0
normal_2:1400001543:2,0,0,0,,,3930,1,4487,1,0,0,1,1
normal_2:1400001544:1,0,0,0,,,1884,0,2441,0,2,2,0,0
normal_2:1400001544:2,0,0,0,,,3931,1,4488,1,2,2,1,1
normal_2:1400001544:3,0,0,0,,,1885,2,2442,2,0,0,0,0
normal_2:1400001544:4,0,0,0,,,3932,2,4489,3,0,0,1,1
normal_2:100000347:1,0,0,0,,,34,0,34,0,25,25,0,0
normal_2:100000347:2,0,0,0,,,34,1,34,1,25,25,1,1
normal_2:100000348:1,0,0,0,,,34,0,34,0,25,25,0,0
normal_2:100000348:2,0,0,0,,,34,1,34,1,25,25,1,1
normal_2:100000349:1,0,0,0,,,34,0,34,0,25,25,0,0
normal_2:100000349:2,0,0,0,,,1885,1,2443,1,0,0,1,1
normal_2:100000350:1,0,0,0,,,34,0,34,0,25,25,0,0
normal_2:100000350:2,0,0,0,,,1886,1,2444,1,0,0,1,1
normal_2:100000351:1,0,0,0,,,34,0,34,0,25,25,0,0
normal_2:100000351:2,0,0,0,,,1887,1,2445,1,0,0,1,1
normal_2:100000352:1,0,0,0,,,88,0,88,0,5,5,0,0
normal_2:100000352:2,0,0,0,,,1888,1,2446,1,0,0,1,1
normal_2:100000353:1,0,0,0,,,34,0,34,0,2,2,0,0
normal_2:100000353:2,0,0,0,,,1889,1,2447,1,0,0,1,1
normal_2:100000354:1,0,0,0,,,34,0,34,0,25,25,0,0
normal_2:100000354:2,0,0,0,,,1890,1,2448,1,0,0,1,1
normal_2:4900002025:1,0,0,0,,,1873,0,4807,0,0,0,0,0
normal_2:4900002025:2,0,0,0,,,1729,1,4653,1,0,0,1,1
normal_2:4900002025:3,0,0,0,,,1874,2,4808,2,0,0,0,0
normal_2:4900002025:4,0,0,0,,,1730,2,4654,3,0,0,1,1
normal_2:4900002025:5,0,0,0,,,1874,2,4809,4,1,1,2,2
normal_2:4900002025:6,0,0,0,,,1730,2,4655,5,1,1,3,2
normal_2:90002387:1,0,0,0,,,3932,0,4490,0,0,0,0,0
normal_2:90002387:2,0,0,0,,,2387,1,4623,1,3,2,0,0
normal_2:90002387:3,0,0,0,,,2388,2,4624,2,0,0,0,0
normal_2:90002387:4,0,0,0,,,2388,2,4625,3,1,1,1,1
normal_2:4900002026:1,0,0,0,,,1874,0,4810,0,0,0,0,0
normal_2:4900002026:2,0,0,0,,,1730,1,4656,1,0,0,1,1
normal_2:4900002026:3,0,0,0,,,1875,2,4811,2,1,1,0,0
normal_2:4900002026:4,0,0,0,,,1731,2,4657,3,1,1,1,1
normal_2:4900002026:5,0,0,0,,,1875,2,4812,4,1,1,0,0
normal_2:4900002026:6,0,0,0,,,1731,2,4658,5,1,1,1,1
normal_2:4900002026:7,0,0,0,,,1875,2,4813,6,1,1,0,0
normal_2:4900002026:8,0,0,0,,,1731,2,4659,7,1,1,1,1
normal_2:90002388:1,0,0,0,,,3933,0,4491,0,0,0,0,0
normal_2:90002388:2,0,0,0,,,2388,1,4626,1,0,0,0,0
normal_2:90002388:3,0,0,0,,,2389,2,4627,2,1,1,0,0
normal_2:90002389:1,0,0,0,,,3934,0,4492,0,0,0,0,0
normal_2:90002389:2,0,0,0,,,2389,1,4628,1,2,2,0,0
normal_2:90002389:3,0,0,0,,,2390,2,4629,2,2,2,0,0
normal_2:4900002027:1,0,0,0,,,1875,0,4814,0,3,3,0,0
normal_2:4900002027:2,0,0,0,,,1731,1,4660,1,3,3,1,1
normal_2:4900002027:3,0,0,0,,,1876,2,4815,2,4,4,0,0
normal_2:4900002027:4,0,0,0,,,1732,2,4661,3,4,4,1,1
normal_2:4900002027:5,0,0,0,,,1876,2,4816,4,1,1,0,0
normal_2:4900002027:6,0,0,0,,,1732,2,4662,5,1,1,1,1
normal_2:90002390:1,0,0,0,,,3935,0,4493,0,0,0,0,0
normal_2:90002390:2,0,0,0,,,2390,1,4630,1,2,2,0,0
normal_2:90002390:3,0,0,0,,,2391,2,4631,2,4,4,0,0
normal_2:90002391:1,0,0,0,,,3936,0,4494,0,3,3,0,0
normal_2:90002391:2,0,0,0,,,2391,1,4632,1,3,3,1,1
normal_2:4900002028:1,0,0,0,,,1876,0,4817,0,0,0,0,0
normal_2:4900002028:2,0,0,0,,,1732,1,4663,1,0,0,1,1
normal_2:4900002028:3,0,0,0,,,1877,2,4818,2,0,0,0,0
normal_2:4900002028:4,0,0,0,,,1733,2,4664,3,0,0,1,1
normal_2:90002392:1,0,0,0,,,3937,0,4495,0,0,0,0,0
normal_2:90002392:2,0,0,0,,,2392,1,4633,1,0,0,1,1
normal_2:90002393:1,0,0,0,,,3938,0,4496,0,0,0,0,0
normal_2:90002393:2,0,0,0,,,2393,1,4634,1,0,0,1,1
normal_2:4900002029:1,0,0,0,,,1877,0,4819,0,0,0,0,0
normal_2:4900002029:2,0,0,0,,,1733,1,4665,1,0,0,1,1
normal_2:4900002029:3,0,0,0,,,1878,2,4820,2,0,0,0,0
normal_2:4900002029:4,0,0,0,,,1734,2,4666,3,0,0,1,1
normal_2:90002394:1,0,0,0,,,3939,0,4497,0,1,1,0,0
normal_2:90002394:2,0,0,0,,,2394,1,4635,1,1,1,1,1
normal_2:90002395:1,0,0,0,,,3940,0,4498,0,0,0,0,0
normal_2:90002395:2,0,0,0,,,2395,1,4636,1,2,2,1,1
normal_2:4900002030:1,0,0,0,,,1878,0,4821,0,0,0,0,0
normal_2:4900002030:2,0,0,0,,,1734,1,4667,1,0,0,1,1
normal_2:4900002030:3,0,0,0,,,1879,2,4822,2,1,1,0,0
normal_2:4900002030:4,0,0,0,,,1735,2,4668,3,1,1,1,1
normal_2:4900002030:5,0,0,0,,,1879,2,4823,4,0,0,0,0
normal_2:4900002030:6,0,0,0,,,1735,2,4669,5,0,0,1,1
normal_2:90002396:1,0,0,0,,,3941,0,4499,0,0,0,0,0
normal_2:90002396:2,0,0,0,,,2396,1,4637,1,0,0,1,1
normal_2:90002397:1,0,0,0,,,3942,0,4500,0,1,1,0,0
normal_2:90002397:2,0,0,0,,,2397,1,4638,1,2,2,0,0
normal_2:90002397:3,0,0,0,,,2398,2,4639,2,0,0,0,0
normal_2:4900002031:1,0,0,0,,,1879,0,4824,0,0,0,0,0
normal_2:4900002031:2,0,0,0,,,1735,1,4670,1,0,0,1,1
normal_2:4900002031:3,0,0,0,,,1880,2,4825,2,1,1,0,0
normal_2:4900002031:4,0,0,0,,,1736,2,4671,3,1,1,1,1
normal_2:4900002031:5,0,0,0,,,1880,2,4826,4,0,0,0,0
normal_2:4900002031:6,0,0,0,,,1736,2,4672,5,0,0,1,1
normal_2:4900002031:7,0,0,0,,,1880,2,4827,6,1,1,0,0
normal_2:4900002031:8,0,0,0,,,1736,2,4673,7,1,1,1,1
normal_2:90002398:1,0,0,0,,,3943,0,4501,0,0,0,0,0
normal_2:90002398:2,0,0,0,,,2398,1,4640,1,1,1,0,0
normal_2:90002398:3,0,0,0,,,2399,2,4641,2,2,2,0,0
normal_2:90002399:1,0,0,0,,,3944,0,4502,0,2,2,0,0
normal_2:90002399:2,0,0,0,,,2399,1,4642,1,1,1,0,0
normal_2:90002399:3,0,0,0,,,2400,2,4643,2,2,2,0,0
normal_2:4900002032:1,0,0,0,,,1880,0,4828,0,0,0,0,0
normal_2:4900002032:2,0,0,0,,,143,1,153,1,1,1,1,1
normal_2:4900002032:3,0,0,0,,,1881,2,4829,2,0,0,0,0
normal_2:4900002032:4,0,0,0,,,144,2,154,3,0,0,1,1
normal_2:4900002033:1,0,0,0,,,1881,0,4830,0,2,2,0,0
normal_2:4900002033:2,0,0,0,,,1736,1,4674,1,2,2,1,1
normal_2:4900002033:3,0,0,0,,,1882,2,4831,2,2,1,0,0
normal_2:4900002033:4,0,0,0,,,1737,2,4675,3,2,1,1,1
normal_2:4900002033:5,0,0,0,,,1882,2,4832,4,1,1,0,0
normal_2:4900002033:6,0,0,0,,,1737,2,4676,5,1,1,1,1
normal_2:90002400:1,0,0,0,,,3945,0,4503,0,3,3,0,0
normal_2:90002400:2,0,0,0,,,2400,1,4644,1,3,3,0,0
normal_2:90002400:3,0,0,0,,,2401,2,4645,2,2,1,0,0
normal_2:90002400:4,0,0,0,,,2401,2,4646,3,2,2,0,0
normal_2:4900002034:1,0,0,0,,,1882,0,4833,0,0,0,0,0
normal_2:4900002034:2,0,0,0,,,1737,1,4677,1,1,1,1,1
normal_2:4900002034:3,0,0,0,,,1883,2,4834,2,2,2,0,0
normal_2:4900002034:4,0,0,0,,,1738,2,4678,3,2,2,1,1
normal_2:4900002034:5,0,0,0,,,1883,2,4835,4,0,0,0,0
normal_2:4900002034:6,0,0,0,,,1738,2,4679,5,0,0,1,1
normal_2:4900002034:7,0,0,0,,,1883,2,4836,6,1,1,0,0
normal_2:4900002034:8,0,0,0,,,1738,2,4680,7,2,2,1,1
normal_2:90002401:1,0,0,0,,,3946,0,4504,0,0,0,0,0
normal_2:90002401:2,0,0,0,,,2401,1,4647,1,2,2,0,0
normal_2:90002401:3,0,0,0,,,2402,2,4648,2,0,0,0,0
normal_2:90002401:4,0,0,0,,,2402,2,4649,3,3,3,0,0
normal_2:90002402:1,0,0,0,,,3947,0,4505,0,1,1,0,0
normal_2:90002402:2,0,0,0,,,2402,1,4650,1,2,2,1,1
normal_2:4900002035:1,0,0,0,,,1883,0,4837,0,1,1,0,0
normal_2:4900002035:2,0,0,0,,,1738,1,4681,1,1,1,1,1
normal_2:4900002035:3,0,0,0,,,1884,2,4838,2,2,2,2,2
normal_2:4900002035:4,0,0,0,,,1739,2,4682,3,2,2,3,2
normal_2:4900002035:5,0,0,0,,,1884,2,4839,4,1,1,0,0
normal_2:4900002035:6,0,0,0,,,1739,2,4683,5,1,1,1,1
normal_2:4900002035:7,0,0,0,,,1884,2,4840,6,1,1,0,0
normal_2:4900002035:8,0,0,0,,,1739,2,4684,7,1,1,1,1
normal_2:90002403:1,0,0,0,,,3948,0,4506,0,0,0,0,0
normal_2:90002403:2,0,0,0,,,2403,1,4651,1,1,1,0,0
normal_2:90002403:3,0,0,0,,,2404,2,4652,2,2,2,1,1
normal_2:90002403:4,0,0,0,,,2404,2,4653,3,2,2,0,0
normal_2:90002404:1,0,0,0,,,3949,0,4507,0,1,1,0,0
normal_2:90002404:2,0,0,0,,,2404,1,4654,1,2,2,1,1
normal_2:4900002036:1,0,0,0,,,1884,0,4841,0,0,0,0,0
normal_2:4900002036:2,0,0,0,,,1739,1,4685,1,0,0,1,1
normal_2:4900002036:3,0,0,0,,,1885,2,4842,2,1,1,0,0
normal_2:4900002036:4,0,0,0,,,1740,2,4686,3,1,1,1,1
normal_2:4900002036:5,0,0,0,,,1885,2,4843,4,0,0,0,0
normal_2:4900002036:6,0,0,0,,,1740,2,4687,5,0,0,1,1
normal_2:90002405:1,0,0,0,,,3950,0,4508,0,2,2,0,0
normal_2:90002405:2,0,0,0,,,2405,1,4655,1,1,1,0,0
normal_2:90002405:3,0,0,0,,,2406,2,4656,2,1,1,0,0
normal_2:90002406:1,0,0,0,,,3951,0,4509,0,0,0,0,0
normal_2:90002406:2,0,0,0,,,2406,1,4657,1,1,1,1,1
normal_2:4900002037:1,0,0,0,,,1885,0,4844,0,2,2,0,0
normal_2:4900002037:2,0,0,0,,,1740,1,4688,1,2,2,1,1
normal_2:4900002037:3,0,0,0,,,1886,2,4845,2,1,1,0,0
normal_2:4900002037:4,0,0,0,,,1741,2,4689,3,1,1,1,1
normal_2:4900002037:5,0,0,0,,,1886,2,4846,4,0,0,0,0
normal_2:4900002037:6,0,0,0,,,1741,2,4690,5,0,0,1,1
normal_2:90002407:1,0,0,0,,,3952,0,4510,0,0,0,0,0
normal_2:90002407:2,0,0,0,,,2407,1,4658,1,2,2,0,0
normal_2:90002407:3,0,0,0,,,2408,2,4659,2,0,0,0,0
normal_2:90002408:1,0,0,0,,,3953,0,4511,0,0,0,0,0
normal_2:90002408:2,0,0,0,,,2408,1,4660,1,1,1,1,1
normal_2:1400001545:1,0,0,0,,,1891,0,2449,0,1,1,0,0
normal_2:1400001545:2,0,0,0,,,3954,1,4512,1,0,0,1,1
normal_2:1400001545:3,0,0,0,,,1892,2,2450,2,1,1,0,0
normal_2:1400001545:4,0,0,0,,,3955,2,4513,3,1,1,1,1
normal_2:1400001546:1,0,0,0,,,1892,0,2451,0,0,0,0,0
normal_2:1400001546:2,0,0,0,,,3955,1,4514,1,1,1,1,1
normal_2:1400001546:3,0,0,0,,,1893,2,2452,2,0,0,0,0
normal_2:1400001546:4,0,0,0,,,3956,2,4515,3,0,0,1,1
normal_2:1400001547:1,0,0,0,,,1893,0,2453,0,0,0,0,0
normal_2:1400001547:2,0,0,0,,,3956,1,4516,1,0,0,1,1
normal_2:1400001548:1,0,0,0,,,1894,0,2454,0,0,0,0,0
normal_2:1400001548:2,0,0,0,,,3957,1,4517,1,1,1,1,1
normal_2:1400001549:1,0,0,0,,,1895,0,2455,0,1,1,0,0
normal_2:1400001549:2,0,0,0,,,3958,1,4518,1,0,0,1,1
normal_2:1400001549:3,0,0,0,,,1896,2,2456,2,1,1,0,0
normal_2:1400001549:4,0,0,0,,,3959,2,4519,3,2,2,1,1
normal_2:1400001550:1,0,0,0,,,1896,0,2457,0,0,0,0,0
normal_2:1400001550:2,0,0,0,,,3959,1,4520,1,0,0,1,1
normal_2:1400001550:3,0,0,0,,,1897,2,2458,2,1,1,0,0
normal_2:1400001550:4,0,0,0,,,3960,2,4521,3,1,1,1,1
normal_2:100000355:1,0,0,0,,,89,0,89,0,6,6,0,0
normal_2:100000355:2,0,0,0,,,1897,1,2459,1,1,1,1,1
normal_2:4900002038:1,0,0,0,,,1886,0,4847,0,0,0,0,0
normal_2:4900002038:2,0,0,0,,,1741,1,4691,1,0,0,1,1
normal_2:4900002038:3,0,0,0,,,1887,2,4848,2,2,2,0,0
normal_2:4900002038:4,0,0,0,,,1742,2,4692,3,2,2,1,1
normal_2:4900002038:5,0,0,0,,,1887,2,4849,4,0,0,0,0
normal_2:4900002038:6,0,0,0,,,1742,2,4693,5,0,0,1,1
normal_2:90002409:1,0,0,0,,,3960,0,4522,0,0,0,0,0
normal_2:90002409:2,0,0,0,,,2409,1,4661,1,2,1,1,1
normal_2:90002410:1,0,0,0,,,3961,0,4523,0,0,0,0,0
normal_2:90002410:2,0,0,0,,,2410,1,4662,1,2,2,0,0
normal_2:90002410:3,0,0,0,,,2411,2,4663,2,0,0,0,0
normal_2:4900002039:1,0,0,0,,,1887,0,4850,0,2,2,0,0
normal_2:4900002039:2,0,0,0,,,1742,1,4694,1,2,2,1,1
normal_2:90002411:1,0,0,0,,,3962,0,4524,0,0,0,0,0
normal_2:90002411:2,0,0,0,,,2411,1,4664,1,2,2,1,1
normal_2:4900002040:1,0,0,0,,,1888,0,4851,0,0,0,0,0
normal_2:4900002040:2,0,0,0,,,1743,1,4695,1,0,0,1,1
normal_2:4900002040:3,0,0,0,,,1889,2,4852,2,1,1,0,0
normal_2:4900002040:4,0,0,0,,,1744,2,4696,3,1,1,1,1
normal_2:90002412:1,0,0,0,,,3963,0,4525,0,0,0,0,0
normal_2:90002412:2,0,0,0,,,2412,1,4665,1,1,1,1,1
normal_2:90002413:1,0,0,0,,,3964,0,4526,0,1,1,0,0
normal_2:90002413:2,0,0,0,,,2413,1,4666,1,2,2,1,1
normal_2:4900002041:1,0,0,0,,,1889,0,4853,0,1,1,0,0
normal_2:4900002041:2,0,0,0,,,1744,1,4697,1,2,2,1,1
normal_2:90002414:1,0,0,0,,,3965,0,4527,0,1,1,0,0
normal_2:90002414:2,0,0,0,,,2414,1,4667,1,5,5,1,1
normal_2:4900002042:1,0,0,0,,,1890,0,4854,0,1,1,0,0
normal_2:4900002042:2,0,0,0,,,1745,1,4698,1,1,1,1,1
normal_2:4900002042:3,0,0,0,,,1891,2,4855,2,0,0,0,0
normal_2:4900002042:4,0,0,0,,,1746,2,4699,3,0,0,1,1
normal_2:4900002042:5,0,0,0,,,1891,2,4856,4,2,2,0,0
normal_2:4900002042:6,0,0,0,,,1746,2,4700,5,2,2,1,1
normal_2:90002415:1,0,0,0,,,3966,0,4528,0,1,1,0,0
normal_2:90002415:2,0,0,0,,,2415,1,4668,1,1,1,0,0
normal_2:90002415:3,0,0,0,,,2416,2,4669,2,1,1,0,0
normal_2:90002416:1,0,0,0,,,3967,0,4529,0,1,1,0,0
normal_2:90002416:2,0,0,0,,,2416,1,4670,1,3,3,1,1
normal_2:4900002043:1,0,0,0,,,1891,0,4857,0,3,3,0,0
normal_2:4900002043:2,0,0,0,,,1746,1,4701,1,3,3,1,1
normal_2:4900002043:3,0,0,0,,,1892,2,4858,2,1,1,0,0
normal_2:4900002043:4,0,0,0,,,1747,2,4702,3,1,1,1,1
normal_2:4900002043:5,0,0,0,,,1892,2,4859,4,2,2,0,0
normal_2:4900002043:6,0,0,0,,,1747,2,4703,5,2,2,1,1
normal_2:4900002043:7,0,0,0,,,1892,2,4860,6,0,0,0,0
normal_2:4900002043:8,0,0,0,,,1747,2,4704,7,0,0,1,1
normal_2:90002417:1,0,0,0,,,3968,0,4530,0,0,0,0,0
normal_2:90002417:2,0,0,0,,,2417,1,4671,1,3,3,0,0
normal_2:90002417:3,0,0,0,,,2418,2,4672,2,2,2,0,0
normal_2:90002417:4,0,0,0,,,2418,2,4673,3,2,2,0,0
normal_2:90002417:5,0,0,0,,,2418,2,4674,4,3,3,0,0
normal_2:4900002044:1,0,0,0,,,1892,0,4861,0,2,2,0,0
normal_2:4900002044:2,0,0,0,,,1747,1,4705,1,2,2,1,1
normal_2:4900002044:3,0,0,0,,,1893,2,4862,2,0,0,0,0
normal_2:4900002044:4,0,0,0,,,1748,2,4706,3,0,0,1,1
normal_2:90002418:1,0,0,0,,,3969,0,4531,0,1,1,0,0
normal_2:90002418:2,0,0,0,,,2418,1,4675,1,3,3,0,0
normal_2:90002418:3,0,0,0,,,2419,2,4676,2,1,1,0,0
normal_2:4900002045:1,0,0,0,,,1893,0,4863,0,0,0,0,0
normal_2:4900002045:2,0,0,0,,,1748,1,4707,1,0,0,1,1
normal_2:4900002045:3,0,0,0,,,1894,2,4864,2,1,1,0,0
normal_2:4900002045:4,0,0,0,,,1749,2,4708,3,1,1,1,1
normal_2:4900002045:5,0,0,0,,,1894,2,4865,4,1,1,0,0
normal_2:4900002045:6,0,0,0,,,1749,2,4709,5,1,1,1,1
normal_2:90002419:1,0,0,0,,,3970,0,4532,0,0,0,0,0
normal_2:90002419:2,0,0,0,,,2419,1,4677,1,3,3,0,0
normal_2:90002419:3,0,0,0,,,2420,2,4678,2,2,2,0,0
normal_2:90002419:4,0,0,0,,,2420,2,4679,3,3,3,0,0
normal_2:4900002046:1,0,0,0,,,1894,0,4866,0,0,0,0,0
normal_2:4900002046:2,0,0,0,,,1749,1,4710,1,0,0,1,1
normal_2:4900002046:3,0,0,0,,,1895,2,4867,2,1,1,0,0
normal_2:4900002046:4,0,0,0,,,1750,2,4711,3,1,1,1,1
normal_2:4900002046:5,0,0,0,,,1895,2,4868,4,0,0,0,0
normal_2:4900002046:6,0,0,0,,,1750,2,4712,5,0,0,1,1
normal_2:90002420:1,0,0,0,,,3971,0,4533,0,0,0,0,0
normal_2:90002420:2,0,0,0,,,2420,1,4680,1,0,0,1,1
normal_2:90002421:1,0,0,0,,,3972,0,4534,0,1,1,0,0
normal_2:90002421:2,0,0,0,,,2421,1,4681,1,3,3,0,0
normal_2:90002421:3,0,0,0,,,2422,2,4682,2,0,0,0,0
normal_2:4900002047:1,0,0,0,,,1895,0,4869,0,1,1,0,0
normal_2:4900002047:2,0,0,0,,,1750,1,4713,1,1,1,1,1
normal_2:4900002047:3,0,0,0,,,1896,2,4870,2,1,1,0,0
normal_2:4900002047:4,0,0,0,,,1751,2,4714,3,1,1,1,1
normal_2:4900002047:5,0,0,0,,,1896,2,4871,4,0,0,0,0
normal_2:4900002047:6,0,0,0,,,1751,2,4715,5,0,0,1,1
normal_2:90002422:1,0,0,0,,,3973,0,4535,0,0,0,0,0
normal_2:90002422:2,0,0,0,,,2422,1,4683,1,1,1,0,0
normal_2:90002422:3,0,0,0,,,2423,2,4684,2,1,1,0,0
normal_2:90002423:1,0,0,0,,,3974,0,4536,0,1,1,0,0
normal_2:90002423:2,0,0,0,,,2423,1,4685,1,2,2,1,1
normal_2:4900002048:1,0,0,0,,,1896,0,4872,0,1,1,0,0
normal_2:4900002048:2,0,0,0,,,1751,1,4716,1,1,1,1,1
normal_2:4900002048:3,0,0,0,,,1897,2,4873,2,1,1,0,0
normal_2:4900002048:4,0,0,0,,,1752,2,4717,3,1,1,1,1
normal_2:4900002048:5,0,0,0,,,1897,2,4874,4,2,2,0,0
normal_2:4900002048:6,0,0,0,,,1752,2,4718,5,2,2,1,1
normal_2:90002424:1,0,0,0,,,3975,0,4537,0,1,1,0,0
normal_2:90002424:2,0,0,0,,,2424,1,4686,1,1,1,1,1
normal_2:90002425:1,0,0,0,,,3976,0,4538,0,0,0,0,0
normal_2:90002425:2,0,0,0,,,2425,1,4687,1,1,1,0,0
normal_2:90002425:3,0,0,0,,,2426,2,4688,2,4,4,0,0
normal_2:4900002049:1,0,0,0,,,1897,0,4875,0,2,2,0,0
normal_2:4900002049:2,0,0,0,,,1752,1,4719,1,2,2,1,1
normal_2:4900002049:3,0,0,0,,,1898,2,4876,2,0,0,0,0
normal_2:4900002049:4,0,0,0,,,1753,2,4720,3,0,0,1,1
normal_2:4900002049:5,0,0,0,,,1898,2,4877,4,0,0,0,0
normal_2:4900002049:6,0,0,0,,,1753,2,4721,5,0,0,1,1
normal_2:90002426:1,0,0,0,,,3977,0,4539,0,0,0,0,0
normal_2:90002426:2,0,0,0,,,2426,1,4689,1,5,5,0,0
normal_2:90002426:3,0,0,0,,,2427,2,4690,2,1,1,0,0
normal_2:90002426:4,0,0,0,,,2427,2,4691,3,2,2,0,0
normal_2:1400001551:1,0,0,0,,,1898,0,2460,0,0,0,0,0
normal_2:1400001551:2,0,0,0,,,3978,1,4540,1,0,0,1,1
normal_2:1400001551:3,0,0,0,,,1899,2,2461,2,0,0,0,0
normal_2:1400001551:4,0,0,0,,,3979,2,4541,3,0,0,1,1
normal_2:1400001552:1,0,0,0,,,1899,0,2462,0,0,0,0,0
normal_2:1400001552:2,0,0,0,,,3979,1,4542,1,1,1,1,1
normal_2:1400001552:3,0,0,0,,,1900,2,2463,2,1,1,0,0
normal_2:1400001552:4,0,0,0,,,3980,2,4543,3,1,1,1,1
normal_2:1400001553:1,0,0,0,,,1900,0,2464,0,1,1,0,0
normal_2:1400001553:2,0,0,0,,,3980,1,4544,1,1,1,1,1
normal_2:1400001553:3,0,0,0,,,1901,2,2465,2,0,0,0,0
normal_2:1400001553:4,0,0,0,,,3981,2,4545,3,1,1,1,1
normal_2:1400001554:1,0,0,0,,,1901,0,2466,0,0,0,0,0
normal_2:1400001554:2,0,0,0,,,3981,1,4546,1,2,2,1,1
normal_2:1400001554:3,0,0,0,,,1902,2,2467,2,0,0,0,0
normal_2:1400001554:4,0,0,0,,,3982,2,4547,3,1,1,1,1
normal_2:1400001555:1,0,0,0,,,1902,0,2468,0,1,1,0,0
normal_2:1400001555:2,0,0,0,,,3982,1,4548,1,0,0,1,1
normal_2:1400001556:1,0,0,0,,,1903,0,2469,0,0,0,0,0
normal_2:1400001556:2,0,0,0,,,3983,1,4549,1,0,0,1,1
normal_2:1400001557:1,0,0,0,,,1904,0,2470,0,0,0,0,0
normal_2:1400001557:2,0,0,0,,,3984,1,4550,1,0,0,1,1
normal_2:1400001558:1,0,0,0,,,1905,0,2471,0,2,2,0,0
normal_2:1400001558:2,0,0,0,,,3985,1,4551,1,1,1,1,1
